ASV_ID,Domain,Phylum,Class,Order,Family,Genus,Species
a065699fd8f3884dab704273ffffae2d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,,,
1891c44e8087f84686e6ef1966af77b0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
7aebab2500a1aede2fceefe1676d075d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,uncultured_bacterium
4751a5b55986a252057477cd040a5763,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,uncultured_bacterium
ad412bf2cbd185e3453002e134c3a3e1,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
38e9a2cea6e562d34343b01b3ffb08d3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,hoa5-07d05_gut_group,uncultured_Bacteroidales
7464faf19a0bd319f4b4bcd97c97f94c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5,uncultured_bacterium
c34730dbe01c0aa02c05ef1f8de96476,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus_Soleaferrea,
885582a49de87462f11de46572c9d913,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
64dbc6e53e0897ae2b6a591078552fd3,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_bacterium
e3a5e3dc1e4da981e2f84c4e6b31e929,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium
71f548ad6ff3e4957a01901e434f2386,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
f19f47146fe0cd479e3fc1a810b8ba78,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium
d6c055a40d6070374cea60be5a3bdaa1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
d268de07615e10b51ee06370e631208c,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
b0de47b8b05e577a659bc3b0d12f90fc,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,
3116773029a8e8d764247afa1d19eb4b,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
0f1e293a183d1d1d3aeb2c87a94a7c26,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,
acd0e30d110de00d890bdeede33fb34a,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
39760dbf4a72e7d1f9c570bb943dec0b,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
942df55e56b5647383f17558b6b62a89,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
dc1f1ed7cac54085d619b4f70fdb22d1,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,
f9af5e6ec5c217cb0ecb59ec9f439417,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,
868e4c6b3c02ecd3f65c3907e26c0e7c,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
62c24ad7523fda37bfc935798f8ae235,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
30640aaa5e50ec2ef5677d9c71351b65,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,
50fa88b68f3ce49cad90f73a0b816a31,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,uncultured_bacterium
d9cf0914b235dd85860d58b0bca5f160,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
352d9b858cdb47d5d3ee3f1d6ea4ac6d,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,
8fe53f48c8b6fc19ec18288fca5c2620,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
6418e2e229473d5baa5b1606b9660560,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
1addf1d2e9940f70cc972da8d2d206b1,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
df1aa7b6b8ecd12301312ec07decd308,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
15bd6a35835c5c16a4c4dd28ff686599,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,
2865565bc7feadd1163ba639578fcd89,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,uncultured,uncultured_bacterium
a933b597cf3e81b19c4dd7a6fb7a1706,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
b20f044d0eae9cecb55e3a4e9adaf789,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
d6cec98cc1a3136861915ae1d3e00090,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
30999b56055d9f193349e81ebecee4a4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
c2fbb797e06cdb38ae994ebd3a460b2e,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,UCG-004,unidentified_rumen
00f95f5b7d42248c7cd1a4c5464bd341,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
68b8f72c42b7b3bb71c2628e5dfd2abf,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_Ruminococcaceae
d334223285613a3707c8ad34fcc0f0f3,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
c8df852b6568ca04fd1a1e84dce01c8d,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Catenisphaera,uncultured_bacterium
bec0fc3570581c99db9b9334e64f6e59,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,uncultured,
367f0e6aa0cf0b4ca0f8a5576a02655f,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
18f2c225e2cb7127a7748eb084caa78d,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,
8ad04b0c9492d672ace31ec8bf28c2fe,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,uncultured_bacterium
d65138c294f35fc85982df29d0439daf,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
46991241020644b91909788537797868,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
f45aab0376f94809a94cbebda52e5c94,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,uncultured,
5474261f758b9c9fbf924563daa27e61,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,
1a74b317876fb3b6a4953d4a54bca07a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,
8683382b6ba84b5cb6463f2b4bf5db08,Bacteria,Firmicutes,Clostridia,,,,
abe3fbfbf22d0ccd1aee07c7c172da97,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
5fba1b553be15cf4771afa8955f60b2d,Unassigned,,,,,,
91545e5e1b482e74195823319fb7ec13,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,
b98a509bf4c51d5b90ed3a094494925f,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,
9a780233681cebdbb9e3e9751ae49371,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
a0afff1b17ef2ee1ee63f4de36956135,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
744539fc6e3cf54ae7e931137144cd40,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,
6f0e640a1c6c2d488e93d9cf0f0b128e,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,uncultured,uncultured_bacterium
3d5579b1013b30ac63a3edfe326a3ec7,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
9c5892e54b7afe114f27ce1c12962dfc,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,
09979114e6ef3aedb51db043f7bae759,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,uncultured_bacterium
025468eb3fc35cf43942c702c9fabbef,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,
05ee1ad6b07d1a49ef6e61cebaa9e62a,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,uncultured_bacterium
23dfec1b57670d52847bb045a515bffa,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,
601fd59d54e8ba824cd31f33b554a928,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
88d3779f00edbdd32eb3cf44e1d562a9,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
7039445d93d58309670ea6248392fa60,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae_Sedis,uncultured_bacterium
2478072a1c2070e9750aee3e17eb9447,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
4804ff84e387420df43475bdcf704d96,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
cd4b02ae173c5b086b3487c67f933cf7,Bacteria,Firmicutes,Clostridia,Eubacteriales,Anaerofustaceae,Anaerofustis,
9d050401415d866b10872e1ac4b244db,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
a1ca87ccb0695bfb09e997982182035e,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
24b5ffb194370922dbc00adbe8160ef6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
837d44b018af8972e1f03f70ba888913,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,
2e0872d88204a06ec761faffdab449f4,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
f0eaacd731e13ce5528f36bbef33563f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,
af3a7370079a7d94e45d3cd2e2271de8,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium
18f289e3761a23a3aa815ea9b6c453c8,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
b6bd605d0f8c3af5a7024d2f12143b31,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,
57a1977304777ac7276a672d1c050d06,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
ca4bf3150b4ab6d93d4073807924a940,Bacteria,Firmicutes,Clostridia,uncultured,uncultured,uncultured,uncultured_bacterium
1912c7ead4a4816558ebf336e60ef7de,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,uncultured_archaeon
955a6abf85cdad31b0bdef639502bc26,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,uncultured_rumen
332a58101572cf69e7d1874ddb33ce63,Bacteria,Firmicutes,Bacilli,Izemoplasmatales,Izemoplasmatales,Izemoplasmatales,
b0d1ad54b5f9a73156a47090f1ae5b4b,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
3527469554a941e2f82a3eefd5d95490,Unassigned,,,,,,
70e0b3319f876d0e52827bc8ff58fc5b,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
f879d0faf42b1877af341f2f05da201f,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
23728058815d46cbdd540e36717dff82,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium
dfe81e738d253c093d720c077b2b0f85,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,uncultured_bacterium
730c0d681fec697fed8491cd04059297,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
6531ef32a4e9725234c26e27351dd4a9,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,
5e0bf8f2513a1a42085291e5e8806318,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
c064b023cd69bfef7c79eff8a834c3f0,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,
697a70dae037e594d6624cf371e1f404,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,uncultured,
5d7569dd1a0451511036634fb30f4c61,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_rumen
740da07a09fbbb555d6b946d6a0b1e87,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,
3612fce35191d701cd61b90a5257740c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium
d5bb3a2091e0d6414d5a4493b03083c8,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,uncultured_bacterium
28a6ab69f41c2151c3ab05614f141e8a,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,
a59b97464f8f5e8eb89b8c3b41618193,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-008,uncultured_rumen
333ea164e219173cd830ac432652c193,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,,,
a1a80dc3dc8df1a28fd787a9dbdbc004,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,
4a096769b1cfe7ae6cd4ee12c3dadc87,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,
4419032b1a54176b7bc52b64c5c0af6d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_bacterium
d0626e9ff97de1fbbc9b782d301f52a3,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,
59856dd140fc183a6084db2479e81557,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,
647aeb8cc8fc1d2307e5a4f14ef26044,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
d88773c7e140221486dba749da213afc,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
dfdbdebe81136ec8c4cf03dca28b821a,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,uncultured_rumen
f8de59a087b410a008e6426c85793e4d,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium
080704f4e4d8f95444ae007df0258a8b,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,
014ca2072e0bf15ab0a30d0bc580de4b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,
63fbc30a6aa1f10d04d8fbf62a2d6a72,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,
4034e184bdb347fea5471c31c9b5970f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,
a1905858e49b02cc8d51da39fa3afbfe,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
b2ea2cb9e40099b46444ea73a298941d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5,uncultured_bacterium
af72d6ecf22fd4e6165fa85569d3eeac,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,
2f829d32a1cc3b90cd1543c9ade46d0a,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_prokaryote
070b946717a03c8d018b0f67f6bc7eb1,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,
b926fecb084fe78b057b3283fd49c514,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
7690dbed0151574e0a48d068a66f8427,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009,uncultured_bacterium
3de861427c96ababc2cd891e55ccf8ec,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,uncultured,uncultured_bacterium
6faf56ed2b552cb3a8e3418dbde269d5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,
c3a1b55046c8d134b781e38074fe1a7e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,hoa5-07d05_gut_group,uncultured_bacterium
c16b51cf1b744bbaa736f27d90f516c7,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,[Anaerorhabdus]_furcosa_group,uncultured_bacterium
2413afc9e18a91ea44f0ad35676a09f3,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,
1e7c262b362da041943fa9d6b23df49d,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,uncultured_bacterium
5e97947636d141a9b9f92031364ad9e7,Bacteria,Verrucomicrobiota,Lentisphaeria,Oligosphaerales,Oligosphaeraceae,horsej-a03,uncultured_bacterium
dcf4ba46baf67ff3da4cdb3326db2d0d,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Flexilinea,uncultured_bacterium
793962d234ef2669718e6a11319bdde8,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,p-1088-a5_gut_group,uncultured_bacterium
835c9154bb4892882ea94a156635f911,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
7a114ac624b91d421716e70cb093b7aa,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
0aae6d49c779a4d46af53b9bea109248,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,uncultured_bacterium
4ec5e87cf09a055df85ea4138847230c,Bacteria,Firmicutes,Clostridia,Lachnospirales,Defluviitaleaceae,Defluviitaleaceae_UCG-011,uncultured_Eubacteriaceae
a277bab35e97bbae70bbac57858857e4,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium
fdb0ed33542eb358e6813dbab21f7575,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_Ruminococcaceae
0473ac0654262958c98bf792450fa795,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
ba9866ec2821439b544487d3356c43d5,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
e3d1f275211d9b1f5c601f6c2807942b,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
eacc6433ca2f6bea23404d0c65046f82,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,bacterium_YE57
89f8c022b3eed63c834d813c1d9c7c25,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,
a95b9ccf8fafe4b431ecd76d1f62df54,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,
0942c4e34d82e4c402331a2332d09081,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,
7fecc794eb99c364cd065849687cc03b,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
2cd68810f0855a9c64c144f89ddbe8a5,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
9bbf095c4fd5a97b0675e4a1fbc27140,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium]_brachy_group,uncultured_bacterium
b66fde808504a47bf55d69a090b0ff1d,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,1
23c3586e1a4fc02af2927888d9460efc,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
edb1576a2042e88c702375c8d3676c79,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
bbf9aa96a45214767a907b2480685568,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
6956feb6ea6a269cb0d22274feb5e0c6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group,uncultured_bacterium
022c6bc01e16f9bf38ff7ebc53403df1,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
9df9279a1000a7031e44f3a17a29a17b,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
16161001c544b23726739beb225bad17,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,uncultured_bacterium
046900deecc96a4d077122a90e559cd2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,
0e0ebe7f92298f639098033c633eaa52,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,
54e979ef767bfd65b1cc87afead8895e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
2ba51468b139eb569c894c2236e8feda,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium
d2506e958bfed9ecc9cebd783660f843,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
b136e8071c77702b7109dd85e11eb14a,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,uncultured_bacterium
0213f14ca05edaff1acbfacc7c557a72,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,,
feeb1852b604bbb9f6f8712635a86e54,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,
7d21d262409ffe0b5f93465609c52824,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,,
3959982cb2186e8e552d4df6650500e5,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
e62a8d85365b2f7c067dd3934207dc5e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
13ce3b1ab49a299983ae3e270bb2c2eb,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_bacterium
c614d2aaea2fd5956c65bf21e5372b86,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
cd7d727db6565f87e5ce18b079950976,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_prokaryote
a1f2e4d15304934aea4b7e16c27f4645,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_prokaryote
b10d667cb17358ce0b3b98570933f35e,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,vadinBE97,vadinBE97,uncultured_rumen
fd4df51ae0608a5565d53d5ae8897d4c,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
cf5bb1f186829aabd16ecf18bc102a14,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium
7413240d08c9db1d7811234353d7ac9e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,
9c1d3a7879b5d8e32826675295f2dd75,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,
198b8cb5ba1c76d8210ecd1c26072c1e,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,
351b67401243c5a95ed3f33c04c90f48,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,
22efd9b52d8e163b6019263050a39ae7,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5,uncultured_bacterium
4e84ed9add3f3744a5ff5c252ec15a9d,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium
eaa78603f82e8689d054360ca04ac7ef,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,uncultured_bacterium
dd62891ee9a9db5e262473ec9368a3f0,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium
61fac0bb233c9d19a226f56f1fd128d1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae,
2a8dafc7e0e52d087eda2c417810dc30,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,uncultured_rumen
da702665e827951cba6e57d651ac2ea5,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,
2d6cffa0b4d9fa70b4cdb95fbed130e5,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,
d2ef2b5143e3c6154739e76f74a510aa,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,Ruminiclostridium,uncultured_organism
89dfed83dc22e507cd5a10d668aea95d,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
