ASV_ID,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
02221158ecf29a6373026e7987e6d6ef,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Pyramidobacter,uncultured_bacterium,0.986631871
78897c3ab22634ea37863f56b36d9733,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_Clostridium,0.7221724
7a865efa63e849b1bb0ef3d5a3ccac54,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.99985579
f8aeab46e940c6834e4bb7c1424b4eca,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium,0.973176631
048b745c796b1da070b42ed664380e53,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,Ruminiclostridium,uncultured_organism,0.988638852
082009caa3513d49ed4ffee679d6e04f,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,,0.999999905
e1f2c7c80d7572f2aed0cf7fb7cc85cd,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium,0.81070229
aa6f536d341c28473f631466f18ce50c,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,,0.996668375
90cdf04056f43e5e8fdbdfb58cb4a9e2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,0.999846238
52e6e4681362d4ba3208077cbca5d1d2,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium,0.97058208
6f817861a21e0c0597ba412fc5e84e4d,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.875906768
bfe8ca2676a9c2e343737f02de6fd2e4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,uncultured_bacterium,0.91656101
1479c4d140f1ca64aad551a51972f274,Bacteria,Firmicutes,Clostridia,Lachnospirales,Defluviitaleaceae,Defluviitaleaceae_UCG-011,uncultured_bacterium,0.99707605
b76c5ac1e5490000560c3cd1855fba2c,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,uncultured_Lachnospiraceae,0.944169387
2889f1f3642a301844d021bde9a3772e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_bacterium,0.838597087
4a5cc776bd96dd3b00153acc82d033bf,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,,0.966903554
29e97eeeb1b4c5f04586e047a27f4ac7,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,uncultured_bacterium,0.999279287
86f6570471d417e78f518508d007fe2b,Bacteria,Firmicutes,Clostridia,,,,,0.999397196
f809f2bb1c3fd4d380a426cbcfb30a84,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Mailhella,uncultured_bacterium,0.999817875
622c6c24e52a055dd790feef9427202a,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.950434885
aa41fc5634be6e9f2631dd028e75d118,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,,0.999999257
3b2bff11b4794f6511b401648a3a3a1a,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,bacterium_YE57,0.798669773
1fcd1a5f8327766aa13a0a06469b9b42,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_XPB1014_group,,0.994810125
208c3270c522d662be538073ceabc350,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,,0.7941142
18c2ee7e537e2def2db4f86a032ffc6f,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,uncultured_bacterium,0.822196923
4fc6248f09200f6f7e90000b5d991911,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_Bacteroides,0.887193992
093f38a828958a93595d7a07d94fc7ed,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,,,0.999397202
7413240d08c9db1d7811234353d7ac9e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,,0.990439028
52e852a55b9e6ac81eb8c54c5a3f1606,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999996499
5ff6d28cc48668eda7d7350a5a86a13f,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999465958
70c6f5d93611e8957c1f68bcdde49984,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,uncultured_bacterium,0.761143514
b01a2739956f2c9a2564334431a6274b,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999988491
08049de85a8f56aa4aef8b55cf8f662e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.99999782
a6e9b36f6763551c406f64c01ad6ef00,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_prokaryote,0.877230349
e2a466080dc36c445ec181226470b484,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_Clostridium,0.924449949
4ab1a502d40195013d71749d876c9aef,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999955458
50297a39e7ef7b257326ae7cc972f3f7,Bacteria,Firmicutes,Clostridia,,,,,0.943552007
4209044cd84a75f7012a80dfb93e3dd7,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,,0.999999694
22cdc9341f1c708b8884731a22c7d764,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Turicella,uncultured_bacterium,0.96632814
33d042d74c3e39d4f5e995cda7118bf9,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999368256
e924adc7d57be28dc598c6eea05049ec,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus,,0.999852133
093268cd92cd525195215665a6e5e13f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,,0.740113249
85da13b8f019e672757f9fcac9c8f263,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.815070719
5e55919ef12a6f9b3e3d26bc043cbfdd,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,uncultured_bacterium,0.988188005
49482b91815340302ff706a8d4123368,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium,0.850796557
983c3a0ff142dea6782d374d89035e69,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,0.724888301
8aaac2d4db59eaf19a0f8938d3832e1b,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.700182529
63ed49df2ad9bc0e8c6ccd0c3476edbd,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,uncultured,uncultured_bacterium,0.810027486
22d0c4d5bc01ae75bee7954133f19880,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.719837494
e0c718e9643356647623f8bca946e3d3,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_bacterium,0.81057269
e5cbd191bfe83309a16525f41d49e608,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.999182848
13ba61052eb380ae1ec91c06f452f4d0,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,,0.999999283
348d2f798c69e98e2e81d4a747bc4c29,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.999929922
000908e500c4eb1500cf82b449d3cb5d,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,,,0.999985355
155912df36de5d1df44462b16707296d,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,0.999691959
4c0272be5afba443ddc1a0cdebff9b66,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Anaerovibrio,Anaerovibrio_sp.,0.715970684
61cc0ffcf7f22cdb2e922b924afd5349,Bacteria,,,,,,,0.998679386
6d0206e39226a0cec6947f7ca31ebe90,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae,uncultured_bacterium,0.993154052
8c51d664c79e33c7cebd0c6b8df27484,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Alloiococcus,uncultured_bacterium,0.783852976
9f7cb1456dfa3b11ab44f7060faf99f9,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.991586973
394b11eccb75d4b9dbf5ecde724132bb,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,,0.879346209
41454a4c28570acbec8f116684f111c7,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,uncultured_bacterium,0.925242467
a24b52699c16bbff41e2f31ffac8913f,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,,0.998974505
0373e635244c6e781832452596e8fbc2,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,,0.99999948
ea5b929c0acf1afab79d622721b126de,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_Bacteroidales,0.751631963
96a7d757690cb51239b0107352ba3206,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999977178
c2866cb5f4bc8b6248a27c11c92b0e94,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999416061
65f55fc18ceed9a6822b678ad229329c,Bacteria,Firmicutes,Clostridia,,,,,0.998300911
dfff1dc3db83a3f3dfe0c8bec220c1ba,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.999916761
6c9deaa0e8baf084e7bf0e438cb163fc,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.930336151
99892d5eaefde9c4e7c48bbc795c8163,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,,0.999402222
8121d9b156859c88e28c80730ead964d,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999845728
1a67089746e472a239359c975d5aff3c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,,0.929601661
53589d442afcd94a74578713af0aed3f,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999936969
65387a47e9e7bc3de1e1db08688eb3d3,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Caproiciproducens,,0.795746985
73d42a3434a9cb9686006f68e7db1539,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.999738616
28419c64e541302921547c5b1287254b,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,unidentified,0.807406678
f7e48ae6289fdaf90ef00faaa3b1d65e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999998131
56754871b255e723e469bd64c59cd3da,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.753496926
fcf0f156d009bfac3988021a20bf5ac8,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,,0.96705369
82392fc2e6d78d2530d4d5e1c7d6d712,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.993172399
d3c4906a48ee060522ae027b7dd57dfa,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Methylobacterium_organophilum,0.961089471
3d8d540c6d9064827b454e13aebfaab4,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,,0.867392345
f2b32156ae92fe9738781a8e270965dd,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,,0.849466858
692bce6024f16a91dbb7e0b7f6e36b17,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,uncultured_rumen,0.938939676
f14f5aa70516ba1419a74e5a1a7632ff,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.999530141
f651ca994c4d29f06860b16dce2d5c3f,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,,0.856186263
3953c2da840fb753bc04b5c943d17b3c,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium,0.909538444
82109e375945f4fb9ddc649a9d2a1f5b,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium,0.836051256
64f12f667176fbd08c9f51bf62d8a37b,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.998138706
faf572740b413830d3c6a00cd827d466,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999855131
b6c907beb2b40d5c2021457b4e2290f9,Bacteria,Elusimicrobiota,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,Elusimicrobium,uncultured_bacterium,0.996750279
48bb5acaadc8781fcd8bcb31d9440928,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.975672581
cb53af6f7b67ca008c3e00cb8e31f91a,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,,0.999999882
76d40a6e7102064c08cb7e0d77dea4c3,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,[Anaerorhabdus]_furcosa_group,uncultured_bacterium,0.968007883
613c7a6f508fcacd5b52fc2aa5a63d6b,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999976989
bf421e5e3dc02ca50a05b885379a6faf,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,,,0.999975642
a3fadc7fefd247b7e7b3a161ac8010c8,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,,0.72176432
128e75a8066a7bdf1078914f105fbe63,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999997621
d160aa9da37ac5e98e2e267c67b022bc,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium,0.710345861
d043baa7b8a07c817bd033931de1900b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,,0.919862316
d152cc2056ee664838cd490892bed4e5,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,,0.999765918
2351f1a9972804edf2cf44758277def2,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium,0.947267563
71e6890a50dcb8bfe664d2e4642f13a2,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,,0.999998432
0425eaf265c7febbda47b8f172dd6df9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,uncultured,uncultured,uncultured_rumen,0.953280965
64dbc6e53e0897ae2b6a591078552fd3,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_bacterium,0.766535737
f88f62d77bc6d090a31edab162f3cd1f,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.797950182
02b8ced826f2c71202663dbe2d8a31c8,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,0.922332465
845147687117677656bf1d05ffa31f91,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella_forsythia,0.896312285
3087a44c81dd5d0a4ff24da7d2d616ed,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,,0.999999359
51dd70cea8e357c8161f3e3396b37b38,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.99766038
f49afe25d90989e93b2d841859c2f93a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.890382932
11734b1f5f8cbd27507a01b7d379ca21,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium,0.99384509
70612a223e867231ce52490c8941cb72,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,uncultured,uncultured_bacterium,0.797271831
bd54b688e68732b5ffa4a134a4b5d2c6,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.896888013
9e87a72267d3319ec0bdbbda6462946e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_Bacteroides,0.721018417
82b55e757d1febcbda3a367bad39a994,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,,0.943040849
3c971a867316c4a7389b2e373bf92eb5,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.790337145
e4a71a9ee546dc64ba3070a7b59ea600,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999991521
e68693ac44cbdfe1244b38982f6619d6,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.999312065
fb2743cedbd1fe5e59c1a2fec139413d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group,,0.999980587
3cbd25011a58b0efcff9d53524a7c6c4,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_bacterium,0.834342524
45237618659012a11183efdbacd45546,Bacteria,Firmicutes,Clostridia,uncultured,uncultured,uncultured,uncultured_bacterium,0.8953614
f7fbdf10b45176f605620fae8a42874d,Bacteria,Firmicutes,Clostridia,,,,,0.999917062
50694c433f3753b2865537b763aa1ca0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,uncultured_bacterium,0.999227944
969332ac40c4b0545bf62e321dab36f1,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,uncultured_bacterium,0.83800956
0bea267425a91424125e87182d65f055,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,uncultured_bacterium,0.719959202
649e1b8e8e1d0c5107747990d978f753,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,,0.901195805
e07a63be1771fbc50b656a724200768f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.999673311
f07e867ffdacf8923ebc70c60d790bb1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,,0.724327769
0d05064b3bd2992fef3893b8d795e93d,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,,0.993033905
81632f038b8d570cae7208a2aa4130fe,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999962614
35ab243fb3f7d9329671b6d97adc9aae,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999811974
66b885fe83dff04dbc3c0dc6d0a3064c,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.947498387
9eb0b08b55968f99a401b87950e229db,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,uncultured,,0.812505122
3f5539becb63f4ee8ccb5f92a1e38c2c,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,unidentified,0.855733922
5e1b1202dc3805f0036019ce3ff8725a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.997540564
81a0167cece5ad48cf0e0c52e0287b93,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,uncultured,uncultured,uncultured_Erysipelotrichaceae,0.99999085
a1b379a18936b7fdf903b6bf7a0a3a07,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009,uncultured_bacterium,0.758194292
93015b57f7704ba5f71b901755e0dd4c,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,0.998709696
35d31b5b17cc4afb034cb831656f75f3,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,,,0.999999965
829c88c0d6a23c0949ebaf6a6332aaf7,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,,0.749533638
d27bb8d7f061f2276a65eb8cd313123d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.940864635
f1bf90ceadae65b16a90e821cc3a4ce9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,,,0.844371892
eee53b3a0b4d5afdbe870afaf0fd968c,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,,0.99951149
d5f80f9a255b54460a35ad3541f69d25,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Cellulosilyticum,,0.999937687
edb8d3aa8e369944201791f528c5e3e1,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.99647407
356262cdb128a63a5c35e933786bcdca,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.99299358
81c1dbc2dbe7a2aeb99e5295a5b02950,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,,0.967944701
f2c6637abb089f5223896d7d13d85c66,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,,0.984986352
713dccc949e3d7a3c0fe141868a606f0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,,0.999476304
ab98bc1136f4fdb103ca654b3b68e3ad,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_rhizophila,0.878913819
182364f9978a5b2b88cb9749e5125b1e,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.981567488
8aa90240483b9a1d920bdafb03874c91,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae_Sedis,metagenome,0.994874208
9dc4036a88f175af28e1f9749804906c,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,,0.997897546
ad2d1fb20271589faf19a4fa674f6206,Bacteria,Firmicutes,Clostridia,,,,,0.988968105
eb712e06e1db8a1a3b9c89f5b6b698eb,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,uncultured,,0.881381927
baec7f24b8132c0187abdad406a170ab,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999845516
6d88ec7e5d9766b326e0bb8b26f3dc31,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.989366468
39185416ce49cd364b4884c68109f82d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,,0.998104522
e00ba1b208b71ce96e17bbe1efef860b,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.999742337
83263192af8853867ae969bc4b3a0479,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,uncultured,uncultured_bacterium,0.977838824
5a574894dc4f382aab244e7faa4a1bfc,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,,0.719443103
35340fd50d0a3f5219b3a34c25a1cda1,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_prokaryote,0.843049627
c7a5c9699f967f1eea06ff8c05feb76c,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,0.998241247
c92132aab0f63e1a46abd6b534a4285f,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,uncultured,,0.714820944
7300ead98e4a55b61da13cdbc710358f,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_rumen,0.803265363
c107a337a2866e69610899e57103d9e2,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Pyramidobacter,uncultured_bacterium,0.983562128
88d13590564d8fc788bf1d29a90598b2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ethanoligenenaceae,Incertae_Sedis,uncultured_bacterium,0.995521403
db2a24c0e48729fd63731afa06780d13,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_bacterium,0.922245313
9273f2a22bccf6eab1414ce56fe3b09e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,uncultured,uncultured_rumen,0.717946573
1ab3221adddb4762fb0393fc42315b39,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,,0.999943133
66374a58cb92e89c117f4210a1f1a3dc,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999954739
40a7e5e7613ecd04cda46c08c4d86868,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,uncultured_bacterium,0.808701299
ed820c4085d826ac2b7ec48ee4874f30,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_Ruminococcaceae,0.711531456
f9c5ac71b28e9eba8b29f873142a123c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_Clostridiales,0.729839337
bd2114d843d8bbead5f37e6e96bf29b9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,0.999788496
77b5fa510655a088bafe6172dc22dbe1,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,0.710805141
dc0da885e50d3c8301e4bc999d066c8d,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,uncultured_bacterium,0.890729703
